reviews.text,Evaluation
"Overall everything about this location is good, with the location being the best. Close to all things relating to the University, food, and highways. The rude people who let their room or the stairwell doors slam at off hours of the night or morning is another matter. Just because you want to stay up really late or have to be... More",Neutral
"Christmas with Family. Best Western Yacht Hotel was in a convenient location to visit family. We keep making the mistake of booking hotels that offer free breakfast, which we immediately regret when we sample breakfast. Brown-crusted scrambled eggs cold and greasy tater tots. Breakfast sausages are fine the first morning, but when they are served a second morning, they taste like rubber. Paper thin walls and noisy neighbors does not a good night's sleep make! Everything else was fine. Clean hotel, nice staff.I would like to apologize for the inconvenience.Your satisfaction is important to us and we will be using the feedback you gave us to implement improvements to ensure we offer a better experience for guests in the future. I hope that you will consider staying with us again so that we can have another chance to provide you with a superior experience.",Neutral
"This was our first stay at this resort. We stayed at Westin KOR last year and loved it, so decided to give it a try.We booked a 1 week stay through an owner on redweek. He was wonderful - very helpful in linking our 2 extra nights though the resort so we wouldnt have to move. He did tell me he had requested one of the bldg 8 high floor one bedrooms 1 year in advance, as these have the best view. When I checked in the front desk told me since I wasnt an owner and elite member I did not get preference and I was l placed in a 5th floor room in bldg 7 facing the courtyard and other rooms. They moved us mid stay to bldg 8, but through this I came to find out there are very few 1 bedrooms and they all have poor views or face the pool where loud noise can be heard until late evening. So, if you are looking to book a 1 bedroom beware. Youre better off at KOR where there are ocean front and ocean view 1 bedrooms. Many at Nanea face the parking structure. That being said the rooms are new and well appointed. The shower in the the 1 bedroom was not great... tub with curtain. At KOR they have the nice walk in rain shower, double sinks and a large tub.We did come here the week of Spring break, so expected it to be busy, but it was a bit on the insane side. The pool was packed everyday and seemed over crowded. They seemed under staffed as it was difficult to find a server on the pool deck and it was much faster to go to the bar and order. The other thing we noticed was the lack of cleanliness of the place. Trash everywhere, no one emptying the overflowing trash cans. The lounge chairs were pretty filthy, clearly not wiped down. The beach here is nice, but as others have noted, smaller and rockier than at KOR. We did enjoy snorkeling off the beach everyday with little kids. The waves are gentle and great for learning. We also had spectacular whale action everyday.End game, even though its older we preferred KOR and will book there in the future. Aloha baflier,E kala mai. We apologize for not meeting your expectations. On a personal note, we agree the loyal Elite 5 owner who hosted your stay is wonderful and it was a pleasure assisting him in linking your reservations and providing a room move option for you and your family during your stay. Kindly reach out to our Guest Services Managers should you need further assistance.",Neutral
MoreMore,Neutral
"Firstly, the staff were great, no issues there. Extremely friendly and attentive.My primary concerns had to do with the room appointments. I felt like the hotel had undergone a fairly recent conversion but more work towards soundproofing and modernization is in order. I stayed in a Junior Suite and I'm 6'1 and I felt like a giant in this room.The bathroom was very, very small. There were no vents or fans in the bathroom so moisture buildup was a definite issue. The room furniture while stylish was very low to the floor and not so functional or comfortable if you are taller.I slept in the murphy bed and I felt like it would have really benefitted from a good pillow-top pad addition, it was quite uncomfortable. The floors were very creaky and we could hear our adjoining neighbor's conversations quite clearly in the room.Also, there is a small inside courtyard but it's not accessible to any of the guests and rooms on this side are probably quieter but they are darker.Many of the guests (my party included) noticed that the elevators didn't indicate whether they were going up or down until you were in the elevator having selected the floors and it resulted in some unexpected travels. Valet parking is pricey at 40/night and they recommend calling about 30 mins before you need to leave and I'd heed that advice.At this hotel's price point, my expectations start to rise and while this hotel is an ok value for San Francisco, I think a little tweak here and there would go a long way in making this a solid mid-range hotel in Downtown SF.Dear Lightning79,Thank you for sharing your comments on Trip Advisor. We most certainly appreciate your feedback. Please be assured that we will look into the points you have mentioned on your review.We look forward to welcoming you back at Hotel Diva.Best regards,Virgil LopezHotel Manager",Neutral
"Hotel in the average, nothing special but clean and very well located (10 min taxi to downtown/uptown). Is an essential hotel, located in a good position with a reasonable rate. Rooms dimensions are good, internet quite fast and with a good coverage in the building. Restaurant in the complex, parking free",Neutral
This is very close to the airport - only reason we chose it. It was very noisy and the rooms were outdated. However they did appear to be clean. Not sure why they charge you a parking fee but they do. The continental breakfast is as exactly what you would expect. It worked for us but probably would not stay... More,Neutral
"This was a pretty decent hotel for business travel. The room and bed was comfortable. The rooms are definitely small, but I didn't really spend much time in my room anyway. I didn't love that you have to go to a utility closet outside of...MoreHello cformosa4, We truly appreciate your visit and thoughtful review. We are sorry to hear about the water pressure and will certainly have the room inspected and improved straight away. We are well known for our location, service and ease of use for the business...More",Neutral
"4 floors, squeaky floors, 1 slow elevator, free VERY continental breakfast with overly helpful couple who talk way too much. Stairs are not marked. Very small lobby. They park you car off site 2 blocks away and the valet told me upon checking my car for first time to pick it up and Montelone! I said I wont be walking 2 blocks to get my car while paying 34 a night to park it. Great French Quarter location on a 1 way street. MIxed feelings. Pool is a small joke but nice to sit in courtyard. NOT cheap!Thank you so much for your review! We passed along all of your comments to our management team for review, and truly appreciate all the feedback that you have provided us. It is our wish to offer our guests comfortable accommodations with particular emphasis on personal attention. We value your patronage and hope that on your next visit to New Orleans you will allow us the opportunity to demonstrate the level of service you deserve.",Neutral
"I've stayed at other Fairfield Inns and my overall experience has been good. If you're looking for a very basic, nice hotel, this is a good one. But, there are a few caveats. The room was cold, and the bedding is extremely minimal - just a sheet and a very light cover. Upon requesting a couple of extra blankets, I was told that they weren't sure they had any. Luckily, a nice gentleman showed up at the door with blankets a few minutes later. Although the sign in the bathroom says that if you hang up your towels you can help the hotel to be green by not washing and replacing them every day, this wasn't the case. Each and every day, there were new towels. Also, the toiletries were never replenished, so I had to request more. On the last night of my stay, I discovered a silverfish and an ant on the bathroom floor. This might suggest that the hotel do a little more cleaning to prevent this type of incident in the future.I used the hotel's shuttle to go to the airport Marriott location for dinner one night. This was a very convenient option, and the driver was very nice and accommodating.The breakfast was great (breakfast sandwiches, waffles, fruit, oatmeal, etc,) and service was extremely friendly!Hello,Thank you very much for taking the time to provide your feedback. I will be sure to look into the items that you have mentioned. We value you and would love another opportunity to serve you in the future! If, you are ever in the Philadelphia area again please feel free to reach out to me so that I may be able to personally assist you.Yours in hospitality,Paulette Moore",Neutral
"The room had a definite mold smell coming from the HVAC unit. On our second (last) night, we did not use the AC because of the smell and the affect it had on our sleep. I'm using Best Western because I have accumulated points during my business travel but next time in Dallas we will try another location.",Neutral
"This is one of the hotels our company uses for our Dallas airport stays, so we stay here about four times a month. I have mixed feelings. In general, I like the rooms a lot. They are clean and have fairly modern finishes. They have a good sized kitchenette with a large refrigerators, however, many of them are broken. Instead of fixing them, they have placed a lot of small fridges in the room as well, but not all, so if you need a fridge check to see if it works after checking into your room. Also, a lot of the rooms have Air conditioners that don't work properly, this is a big problem in Dallas in the summertime. On my last stay, two nights ago, I had one of theses rooms with a faulty A/C unit and broken fridge. The A/C seemed to work in the first hour, so I unpacked all my things and it was late in the evening, about 11pm. By the time I noticed it started to get very hot in the room it was too late to pack up all my things ( I had an extremely long work day and was exhausted ). I called the front desk and no one answered the first call even though I let it ring for awhile. I tried back and a very surly man answered like he was very bothered and annoyed. I told him the A/C wasn't working and also the fridge was broken. Silence. I could almost here the 'So, what do you want me to do about it' in his thoughts! After an awkward silence, he said to hold on. He then sent someone up to change my room which I declined because of the time and effort. That same night checking in, there was a different clerk who seemed um, medicated let's say, she was very harried and distracted and had trouble checking a two of us in, she couldn't seem to get her thoughts straight, it was pretty strange. I would hope they could get their staff to act in a more professional manner. I have to say their shuttle drivers are awesome, very prompt and friendly. Maybe they should put the shuttle drivers behind the front desk and make the front desk clerks the shuttle drivers Just an idea.",Neutral
"This property is a very typical Marriott with capable staff (aside from housekeeping) and nicely finished interiors. I have stayed here twice within a month and both experiences were pleasant, especially their marketing director (Peggy, I believe her name was) whom I met in the lobby. She went out of her way to find information for my colleagues and I to make our visit exceptional. However, housekeeping staff requires some further training on how and when to enter a room. Apparently my Do Not Disturb sign had fallen out of the card reader. At 8 am sharp while I was still soundly asleep I awoke to a scratching sound at the door, followed by her abrupt attempt at entry. She was unable to get in because of the metal flap safety device, and yelled. I asked her to come back later (preferably, after I checked out an hour later) and received a snotty sigh of disgust in return. Slleping in one's paid hotel room is not too much to ask.",Neutral
"On a recent trip to San Diego we booked online at this hotel. On arrival we found that what we had booked was not available. We had booked a king suite for 2 nights and they had us down for 2queen beds for only one night, after some discussion with the front desk a second night was arranged in the same room. Each evening on our return to the hotel we found that our key cards did not work, normally this is not a big deal but this hotel is not like others we have stayed at we're all of the rooms are in the same building. The rooms in this hotel are all in different buildings so a lot of walking is required. Our room was in building 400 facing the rear of a restaurant and each morning we were woke by garbage trucks around 5am. On our last evening there we tried several vending machines to get a bottle of Pepsi but all were out of service , so we went to the fron desk to ask if there was any way to get a bottle and we were told to drive to a store somewhere ourselves to pick it up. The person on the desk was very rude about it. All in all the location was great but the service and the noise outside are room was terribl. On our last morning at breakfast all of the dishes were dirty.We are disheartened to read your review. I'd like to apologize on behalf of our staff for any inconveniences you encountered while with us. It is disappointing that your experience did not reflect our usual high standards and we understand your frustration. It is constructive feedback, such as yours, that really help us get a clear perspective of the areas we need to improve. If another trip calls for a stay in San Diego, please contact me through the hotel. I would like to have our leadership team manage your reservation in a personalized manner. Thank you for taking the time to address these issues and we hope to welcome you back again.",Neutral
"The best part of the hotel is probably the bar/restaurant staff. Leslie in the bar is fantastic! She was attentive, social, and just really on her job with a great attitude to boot.Unfortunately, Leslie can't work everyday. We met the other bartender on our last night and it was a horrible experience. The breakfast staff was good. The food in the restaurant was much better than expected. The location is great (minus the construction).The front desk staff was mediocre at best. While they were nice...nothing was above par.Your feedback is much appreciated. Were disappointed to hear that your experience in the restaurant was less than par on your last night. We have brought this to the attention of our bartenders and front desk associates to ensure they all deliver consistent quality service to our guests. Thank you for staying with us and we hope you choose us again.",Neutral
"We stayed at the Bienville for our weekend in New Orleans. The location is great, you are far enough away from the noise of Bourbon Street and walking distance to just about everything, but there is a train that goes by twice a night and sounds its horn :) The staff are very kind and helpful. Our room was not as nice as I had hoped. The carpet was really stained and dirty and the cleanliness of the bathroom was not great. There is only one very tiny elevator for four floors. Not sure that I would book again here with all the other choices in the Quarter.Thank you for taking the time to comment regarding your recent visit to New Orleans and Bienville HouseI regret that you did not receive the level of service we are capable of providing and I apologize. Your remarks are well taken and have been brought to the attention of our management team for review.We greatly value your patronage and do hope that you will reconsider and give us another opportunity to display to you the type of hospitality and service upon which our reputation is based and which you have every right to expect.",Neutral
"Staff is A+, Rooms needed more lights and a few outlets were inop.Pool area was relaxing with a great bartender. It is a motel not a hotel. Free breakfast which is standard fare. But, parking no problem and staff bends gives all trying to correct a problem or trying to make your stay the best possible.Dear maddogmd80,Thank you for taking the time to Review our Hotel. We are happy that you had a nice stay and our Staff did a great job correcting your Problem. We hope to see you back again, for an even better stay with us next time.Sincerely,Eric B - Hotel Manager",Neutral
"I enjoyed being on the 12th, top floor, for the views. Yes, the single semi operating elevator was a chore. Room was average and not totally clean. Desk and table tops were not all that clean in that there were sticky spills remaining. Connecting restaurant offered very nice evening meals at good prices. Breakfast in the same restaurant wasaverage but expected per the usual expectations for BW. The always present tip jar. I do tip but do not care for the begging bowl. Does not seem classy. TV so, so. No Fox News. Bias There is a plus for this hotel and that is the staff. Well staffed, helpful and friendly.",Neutral
The location is great for an Atlanta Midtown experience. Parking is expensive. 30 a night for parking. Staff was great and fitness center was good for working out. The area was great to enjoy an afternoon runThank you for sharing your stay experience with us. We know parking in any metropolitan city can be expensive. We do offer the lowest price in Midtown. We are glad you were able to enjoy our amenities and city sights.,Neutral
"The overall atmosphere was quaint and appealing. The cleanliness was overall acceptable which is my number one priority, however the bathroom has obviously had water damage and smelled pretty bad. The shower head is only about five feet tall and the actual shower is very small. There was a nail or tack sticking up on the floor right in front... More",Neutral
"They do not have wifi AND they're in a dead zone. Having said that, it's still a great place to spend the night. We stayed in a very nice room with a bath (excellent hot water) down the hall. Before going to bed we had an excellent dinner and then went to the bar in the basement to play short... More",Neutral
"It was great having the complimentary breakfast and evening meal! Saved a lot of money from going out to eat. Hotel was clean but housekeeping wasnt very thorough! Overall, would consider staying here again!",Neutral
"Here for two nights for an LSU game. Room was okay, adequate, very small. It was clean but has seen a LOT of wear and tear. The hotel lobby bar was also very small. Stay here for convenience of location.",Neutral
"The rooms are quite dated, but clean and functional. I would not recommend this hotel for the elderly or people with limited mobility. The continental breakfast leaves a lot to be desired. It's a perfectly adequate budget hotel and located conveniently.",Neutral
"The hotel is located just a few blocks from the Seattle Center. It's basically like most other Four Points hotels. Staff is friendly and helpful. Rooms have a good size are clean and have comfortable beds. Overall not bad really.Dear Ralf, Thank you for taking the time to write your review of our property, your comments are very much valued. We really appreciate your comments regarding our location of our hotel, our staff, the rooms and it's value. We hope that the next time you are in Seattle that you will stay here at the Four Points by Sheraton Downtown Seattle!",Neutral
"First and foremost this hotel is in a great location of you want to be in the center of Waikiki. The rooms were very nice for the price however I thought the service was hit and miss. The valet service was excellent! Be prepared to...MoreAloha Ray J, Thank you for taking the time in sharing your experience. I would like to start off by apologizing for any inconvenience you have experienced. We are replacing our elevators one at a time and are excited to say that our new and...More",Neutral
"Hotel staff was awesome during my entire 4 day stay! The hotel however, needs serious updating and plumbing maintenance. Decor is okay, rooms are small, floors/walls are quite thin. I could here the activities and conversations of those in nearby rooms. Insufficient ventilation in bathroom causing serious fog for hours. Area is heavily populated with homeless people with a community centers across the street from hotel. Wifi was horrible. No microwave. Refrig in select rooms. Elevator issues due to being so outdated. No breakfast, but coffee available 24/7 in lobby along with knats. Again front desk guys and housekeeping were very nice. Easy walk to union square, clubs, bars and food. Management really needs to invest in updates to the property's plumbing, wifi, guest accommodations to include refrig/microwaves and the environment immediately around the hotel as much as possible. Some guest room views are an open space shared with the apt complex next door and displays trash and a view into tenants' apts. I paid too much for my experience.We are obviously very pleased with your report of the great service that you received at our hotel. We do occupy an older building most of the buildings in this area are quite old, but we work tirelessly to ensure quality standards are upheld for our guests. We are very sorry to hear that this was not particularly evident to you. We are sorry that our property was not more suitable for your needs. Best wishes, Hotel Management.",Neutral
"I stayed in room 523 a double queen bedded, one bedroom suite for four nights while attending meetings in Orlando. PROs Large work desk with good work chair and 4 plugs to power electronics Separate bedroom and living area with full kitchen Good beds, bedding Night light in bath area Two 43 TVs Solid surface counters look nice Outdoor pool/whirlpool Basketball 15 minutes to DisneyCONs Issues with programming keys and keys unlocking doors. Had to be reprogrammed several times, very frustrating. Got locked outside during hurricane Michael Mediocre breakfast, milk warm/sour, eggs very runny, sausage mealy. Go with the waffles Telephone line static, difficult to speak to front desk Front desk under staffed. Often only one person with a line of people waiting. No one answers phone. Numerous attempts over 4 days Tepid hot water in shower, but sink has HOT water Clock wrong time, couldnt adjust No outlets bedside to power electronics SLOW elevators, thankfully they have several Refrigerator very noisy, called front desk for repair By 2:00 pm room wasnt serviced, put do not disturb sign on door thereafter Their computer was down during my stay and I asked the front desk to extend my stay. She didnt, maid knocks on door the next morning saying Im scheduled to check out that morning. Dishwasher very loud. Run it when youre gone.This is a decent, but underperforming Hilton property in need of updating, but was a disappointing stay for a Hilton property. This is a VERY competitive market so it may be wise to look elsewhere, but if you end up here its manageable. Overall I would give this property an 82/100 and an 80/100 for value. I would likely look elsewhere next time Im in the area, but since Im a Hilton Diamond member, I would end up at a Hilton property somewhere. In all fairness, I did mention my concerns to the front desk staff and the General Manager called me to follow up and made an adjustment on my bill which goes a long way in my book or I would have rated this property lower. He is part of the new ownership and they are working to improve the property and upgrade the staff.",Neutral
Rooms are clean but you must share a bathroom. Only a few blocks from Moscone Center and some good restaurants. Continentel breakfast is only muffins and toast with coffee and juice but at least its enough to start your day. Value is good for the prices.,Neutral
"Hotel is definitely outdated. Room was quite large, bed was comfortable, but furnishings, bathroom fixtures are old. Best thing about it was price which includes free parking and the location was great - close to Fisherman's Wharf, Starbucks and a Walgreens. It's a 10-15 minute walk to Washington Square area in North Beach with lots of great restaurants. I'd probably prefer a nicer and newer hotel but the free parking made the rate at least 50-60 less per night than other hotels in the area. If I travel without a car, I'd probably prefer a different hotel in the same general vicinity.",Neutral
"Nothing exceptional here. Clean small accomodations but very noisy if you face the street, which we did. Staff was friendly and attentive. I booked through Costco and they told me it was value-priced and good if you don't spend a lot of time in the...More",Neutral
We should have stayed at Edgefield. My coworker and I booked 2 rooms here. We usually have good experience with Best Western. The hotel looks good upon arrival. The evening desk person was surly and unhelpful - both of us (and the person behind us) felt the young man was rude. He refused to verify the price of our rooms... More,Neutral
"I wanted to love this hotel. They have a great location - it was convenient to everything! Sadly, that was the best thing about this Comfort Suites. I'm not difficult to please - I don't require that much. But, when I went to the first room I was given, the door was open. The halls are so long, I couldn't see who was in the room, but I certainly wasn't going to walk in to determine who it was. I went back to the lobby to be told that it was probably housekeeping and that I should go in anyone. Ummm, no thank you. What if it's not housekeeping They called and tried to find out and, after 5 minutes or so, I asked if I could just get a new room. They did it, but why not come up with that on their own without me asking for it Three times during my two night stay, I had to get my key reactivated. My room wasn't as clean as I would expect it. There was hair that wasn't mine in the shower. My sheets weren't completely clean. It was just disappointing.Dear Julie G,Thank you for your recent review. I do apologize for the issues you had at the hotel. This is not a common occurrence at the property. We recently hired a few new housekeepers and they have made a few errors. They will be retrained and the issues will be corrected going forward. Our key cards do deactivate if they are placed near a credit card, cell phone or magnate. We try to suggest placing the key card away from items like these. Also keeping it in the paper key card envelope when not in use.I hope you will try us out again. When you do return to Chicago please contact me directly and I would love to set you up.Kindest regards,Robert HumphreyGeneral Manager",Neutral
"Great location, great rooms. Only problem is they don't inform you that they don't clean your room on the weekends without a request to do so. That means no clean towels or anything without a specific request to do so!",Neutral
"Excellent location and value for price. But lobby is a bit shabby, smelly, and beds lumpy and hammock-like. I expected more comfortable beds as I've stayed at other similar hotels like this and beds were definitely more comfortable. The hotel has a convenient shuttle to go to nearby places and the location is excellent.",Neutral
"I'm a fit senior, however my thighs have needed heat therapy since my recent stay at this hotel. Toilets are so low to floor. Have bbn installed all higher toilets in my home and know they are not expensive. ADA room +20. Seniors revolt.",Neutral
"This is an old property. And it is not that convenient for a San Diego visit. It's almost in LA Mesa.But, if you don't mind a 15 minute drive to SD, check this place out.The rooms are super clean. New paint, new tile, new bedding, new TVs. Small rooms at reasonable prices.The exterior needs a power wash, but seriously I was relieved when I checked in.",Neutral
We stayed here two nights while visiting the Yosemite National Park. Room had musty smell to it that we could not get out. That was the main draw back. Room was a bit dated.........but ok. Then at the breakfast bar in the morning............the lady who evidently did the clean up would announce rather ungraciously that we had 10 more minutes... More,Neutral
"The hotel is in an italian neighborhood and is ideally located, on Mason between Chesnut and Francisco which is a short walk from the Fisherman's Wharf and Pier 39.This is a budget hotel and the rooms are tiny, there is barely enough space for 2 people and you may not even have enough space to open a bigger suitcase unless you place it on the mattress!! For the price I think it's a good buy considering the location. There is a sink in the room although the bathrooms and showers are shared.There is no sound insulation, there was a couple talking about getting married soon in the next room and I could've taken notes if I wanted to :DPositives: Excellent location, cute atmosphere, clean rooms and bathrooms.Negatives: Tiny room, no soundproofing whatsoever, so you can hear everything from everywhere, although I found it quiet after 12am., shared bathroom can be busy in the morning.",Neutral
"Yes an average motel, but you cant beat the location, its a no frills place, but who cares, you wont be in your room all day, you will be visiting tombstone, Barry and staff are great and helpful. Ive written reviews about this place before, but changed email, so iam startimg over. Its a basic room folks, want frills, go... More",Neutral
"Room was clean, staff was friendly. Just an average hotel for a low price. They have a limited breakfast (apples, oranges, granola bars, muffins, oatmeal). Our room was clean and spacious. I liked that the windows opened. The internet was a little slow, streaming videos was a little difficult. Overall, a clean, convenient, cheap room.",Neutral
Nice location. Their goal is romance but it is an old hotel. The rooms needs updated badly. The mirrors on the ceiling.... ugh. The hot tub looks like it overflowed too many times. Hotel gave us an eerie feeling. Not the cleanest.,Neutral
We enjoyed our stay at the Grand Hyatt. I am thankful that we had a discounted rate as I don't believe I would have been happy paying 250 for the room we had with a view of the highway. We didn't get a bay view because there wasn't a room available for us that was away from the elevators. The... More,Neutral
"I stayed two nights at Hotel Felix - the room was a bit small but the bed was large and comfortable. The lighting in my room was at the end of the bed, so the far end of the room was a little dim, I had to turn the desk lamp on to see my suitcase. Also, some of the spotlights in the ceiling above the bed were not aligned with their hole (they had come loose and left a gap) which didn't help the lighting situation. The rest of the room was ok for a short stay but any longer and it could be a little uncomfortable. The staff were friendly and helpful and it's ideally located. You're only a few minutes walk from the L train stations. The bar and restaurant options in the hotel are quite limited - you have to go next door to the local bar for a drink and the lobby doubles as a sushi bar. I'd recommend if you're in town for a short stay or business but not for a longer visit.Hi Knoggers - Thank you for your review following your recent stay with us. We are happy to hear that you enjoyed our urban location, and that our friendly staff was able to assist you. We appreciate your feedback and we hope to see you again soon. Safe travels.",Neutral
"Made reservations at the last minute for New Year's eve and it was clearly 20 cheaper for similar hotels in the area. Clean, digital tv. Older style heater/air-conditioner combination controlled by a high/low thermostat rather than temp. It worked fine. Even though next to the freeway, didn't hear a thing in the room.",Neutral
"New, clean and mostly friendly staff. The pool is not big enough for the resort and want that inviting. Kaanapali and the Resort Spa are better pools. It is says you can share facilities between the Westin properties and Sheraton. That is incorrect. You can not use the pools at Sheraton or Resort Spa which was awkward arriving thinking you could. Pool staff confirmed they get this situation happening all the time. Room service shuts down at 8pm. Crazy for an international brand! When we arrived we struggled to find something to eat.Aloha andrewgemmell,And mahalo for your comment. We are sad to hear your stay was not to your complete satisfaction. We have addressed your concerns regarding pool usage information at the other Starwood properties to our director of guest experience and also spoke with our food and beverage management team in relation to in-room dining hours. Please accept our apologies on the shortcomings you have experienced. We do appreciate your feedback and your experience is important to us. We hope you can join our Westin 'Ohana again upon your next visit.",Neutral
"We had room for seven but at what price, the breakfast was not good, the placement of the air conditioner had the air blowing on the beds most of the night or you shut it off and it was so hot you died of heat. The one air conditioner was making the floor wet and when I told the lady at the front desk she looked at me like she knew and did not care.Thank you for taking the time to share your experience about your recent stay at our hotel. We sincerely appreciate your feedback and we're very sorry you were unhappy. I know how frustrating the air conditioning issue must have been for you. I will speak to the staff personally to ensure that all notes are recognized when being left by our guest. We will take your comments under consideration as we continually work to improve our guest experience. We hope you will consider staying with us in the future.",Neutral
"This was a very inexpensive hotel my coworker and I booked, not knowing the status of the area.The staff was friendly, which helps when realizing what sort of neighborhood it's located in.The pros: it's a cheap hotel, the Bart transit subway is not too far of a walk. Busses are on all surrounding streets. You're surrounded by many different restaurants of all varieties of ethnic and American foods.The rooms are large and the beds are comfy. The room thermostats don't work well so good luck with controlling your room temperature.Ice machine is in the garage but easy to get to.The ConsElevators are slow.The rooms are extremely thin so, if you don't mind noise and traffics orchestras, then you're good. Don't book here if you want silence or scenic views.It's an area of vagrants, homeless, and transients that may make you wary of wanting to wander around in the evenings. It didn't bother me but I could see it for those who can't handle it.I can sleep through anything so, I was at home.The WIFI works and I've not had problems doing work. Hot water is great when taking a shower.If I had a choice to stay here again, I'm might, but make it the last resort.Walgreens is only a block up to get last minutes sundries. Several coffee shops are available, and there are close nearby markets to get beer or cigs.None of the vagrants ever bothered me and I did not feel unsafe like a few of the other reviews I've read prior to booking.I did feel that this hotel can be better if the owners took some money and time to repaint, upgrade the plug in outlets, and added some affordable bathroom upgrades. More importantly, you're in SF, let this place be where you sleep, and enjoy the wonderful city.:)",Neutral
"Allegro was not really what I expected. Rooms hallways were dull, drab and darkish. Bathrooms were extremely small, had to remove the garbage can to move around without tripping over it. Bar/Lounge area was just average. Not a lot of sitting area, if there's a large group. Bar tenders were nice. For the price I did expect more. Location was however good, as it was towards central downtown, and many thing were within walking distance, minuets from the rail-train. If you are into Old Historical Hotel, this may be the hotel for you, but I'm not.Because this was a business trip, and I did spend very little time in the hotel and room, it was average. If on vacation would definitely choose a more modern Hotel.Thanks for taking time to review your stay with us. I'm disappointed to see you did not enjoy your stay with us. As we are in a historic 1920's building, we aimed to put a modern twist on the classic art deco decor of that era, however we understand not everyone can appreciate that style, however I'm glad to see you were able to take advantage of our excellent location. Thanks again for providing feedback from your stay and safe travels in the future.Amber BertschGuest Experience Manager",Neutral
"As part of our honeymoon we stayed at the Ritz Carlton for 6 days. New York was amazing as always and the location of the hotel is just great, just of Central Park South. Initially we were given the wrong room and, despite having been in contact with the customer service manager up front (both regarding the honeymoon and the fact we are platinum members) our special requests were not followed up.But, upon contacting the front desk on these points, the Ritz Carlton staff made every effort in giving us a great stay and provided us with complimentary drinks and dinner.The fact the overall score comes to average is noy only due to the disappointment while checking in, but also due to the fact that the Ritz prices are high. And the overall customer experience you get in return is just not up to par. The rooms are nice, but small and in need for remodelling. As are the hallways and some of the public spaces. Furthermore we would have expected more qualified staff as well. At slightly lower rates we would have given the Ritz a score of 4. But, again, good hotel in a great location. Oh and by the way, the beds are simply devine.Dear Sjors257,Thank you for your feedback and please accept my deepest apology as the image of our hotel was not up to your expectation. I regret that you left with a completely negative impression of our hotel and please know that regaining your trust and faith in our hotel is very important to us. We certainly look forward to the opportunity of welcoming you back and would appreciate the opportunity to be in touch with you. If you could afford the time, I may be reached directly at this number (212) 521- 6033. I look forward to hearing from you.Sincerely,Erden KendigelenHotel Manager",Neutral
"We found the Baymont Inn Suites through the list of Wyndham family of hotels, since we are Wyndham Rewards members and were looking to increase our points. Since we only needed a room for one night (less than 12 hours total) and for us and our 2 kids, we didn't need much, but they had a King suite with two rooms and a hideaway. This suited our needs. Unfortunately, the end result wasn't worth the money we paid for the room.To begin, the hotel is situated immediately next door to a local Mexican restaurant, and we got the feeling the hotel staff and the restaurant staff hang out often together in the hotel lobby or near the front desk when business is slow. There seemed to be a definite camaraderie with friendly conversation taking place when I checked in. To be fair, it was after 11pm when we arrived, and I know this changes the look and feel of a property.Checkin was smooth and easy and our room was in the main building on the 2nd floor. No elevators, though, so we had to lug 3 large suitcases and our 4 carry-on bags upstairs and down the hall without a cart. Also, just past the front desk and before the stairs there was a small room with a glass window and open door full of miscellaneous boxes, materials, and other paraphernalia, giving it a haphazard appearance.Once we arrived at our room, the key showed green but the door wouldn't open. We learned we needed to turn the handle up instead of down due to a low-battery keyed entrance.From the pictures on the web site, the rooms appeared much larger than they really are. Main room had mini-fridge, microwave on a counter, 2 chairs and a hideaway couch right next to each other, and a single dresser on which the TV sat, all in close proximity with not much room to move once the bed was unfolded. The entrance into the king bedroom was an opening which looked like they took duplicate rooms and cut a hole in the wall, because it was a mirror-reflection of the main room. The only difference is there was a closet area with no door and a king bed. No extra pillows or blankets, and the pillows on the king bed immediately flattened, thereby lacking support. The bed itself was quite hard and unforgiving.The rooms were clean, and the windows had nice treatments, but the lacks in other areas overshadowed that. If you're looking for an affordable stay with sufficient continental breakfast and basic amenities, this place would work. Plus, there are Wyndham Rewards points for your stay!",Neutral
"This is my second stay at this location and due to it's price of under 100.00 it fits my budget. On my first stay the room was spotless, unfortunately this time around I can see that they just ripped out the old TV's because there is particle board shaving from the entertainment center all over the furniture and part of the carpet...the good news is brand new flat screen..the bad news is that the front desk told me that there were no remote controls for the new HDTV's and you could not change the channels...it was programmed on the welcome screen. So the rooms are worn with sagging couches nicked and torn wall paper, old furniture and brand new HDTV's that are useless...I think I'll look elsewhere on my next business trip to San Diego. I am a Platinum Choice Hotels member and stayed over 25 nights with Comfort Suites across the Western US last year and this is not the standard of every other CS I have stayed at..this should be a Comfort Inn.",Neutral
"Hotel Diva is a nice hotel, decorated nice, friendly staff, however our only complaint is that the bathrooms our to small. The toilet, the sink, and tub are in the tightest space probably possible without having to combine them. Only one person is able to be in there at a time. On the positive side it is in walking distance to union square as well as shopping mall on Market street.",Neutral
"This is a fairly decent hotel - rooms were clean and functional but nothing flash - more or less what we had expected. Offers good amenities with a great restaurant adjacent and pool area with shuffle board, putting green and table tennis. Staff were helpful and friendly. Location not great but I think you need a car in San Diego anyway as it's pretty spread out.",Neutral
