reviews.text,Evaluation
"We stayed here because it was close to the Braves stadium and we are Marriott Rewards members. When we pulled up to check in, there were only people working valet no bell men to help with luggage. No luggage carts out front to get for ourselves. For this level of Marriott property, I would have expected luggage assistance along with a nice, warm welcome but that didnt exist. They were not busy at the time we arrived. I walked right up to the desk and got quickly checked in. Beds were comfortable. Room was ok on cleanliness except for hair in the shower from previous guests. The subfloor of the shower was not good the water pressure was less than satisfactory. I most likely would not stay here again mostly because of the lack of hospitality. Thank you for the feedback. We are sorry to hear that there was no staff present at the front drive to greet and assist you during your arrival and that your room was not up to standards. We have shared these issues with our team in an effort to avoid them reoccurring in the future. We hope that your travel plans bring you back to the area soon and that you will give us another try.",Neutral
We have stayed a few times and have enjoyed ourselves every time. Our only complaint is that we wish they would stick with the train theme throughout rather than having the train building and lobby with various themes for the rooms themselves. Make them all train themed rooms!,Neutral
"You couldn't ask for a better price for a for a suite with three small rooms that includes breakfast. The total amount of space seemed similar to an Embassy Suite with parents sleeping in one room and two kids in a bunk bed in a second room that you need walk through to get to the bathroom. It is true that the AC was kind of moldy smelling and the room did feel a bit run down and the guests, in general, didn't seem real classy. The immediate location isn't exactly romantic either, but it is well located for driving places in San Diego. The breakfast, by the way, was surprisingly good. If you are used to decent hotels, it will be hard to feel comfortable at this one, and I don't think you would choose this place for a honeymoon. Still, for around 100, I don't think you could find a better value for a quick overnight stay in a suite for a family of four.",Neutral
Upon arrival the room seemed rundown and the toilet seat had urine all over it. The pullout sofa bed was torn halfway. A lot of noise which was mainly due to kids knocking on doors and running away. Pizza fliers kept getting stuffed in between doors throughout the day. The towels were wet but seemed to be placed back on... More,Neutral
"My 11 year old daughter and myself stayed here recently. We booked with short notice. The price was very overpriced for what we got, however, it was comparable to other nearby hotels.When our plane landed, I noticed a voicemail from the hotel confirming that we were still coming (the plane landed at noon). I was a bit worried there wouldn't be a room for us, but there was!We arrived at 3 pm and checked in with no issue and no line. We had asked for a top floor and it was granted without issue. We were given chocolate chip cookies when we arrived which was nice.The room was pretty basic, with a very tiny bathroom, but was fine for the two of us for 3 nights. We had a major issue with our shower where it would not turn off. I called the front desk and housekeeping trying to reach a person and no one was answering so I went down to the lobby and there was a large line to check in. I just happened to notice the maintenance man walking by so asked him. He did follow me back and find a way to turn off the shower, but he got muddy boot prints all over the room. He said he would come back the next day to fix the shower fully. The next day, the shower still didn't work right so we had to have them come back again, and there were more muddy boot prints.There were never pool towels both times we swam. The hot tub was very foamy. Not sure what that was about. The pool is quite small and in the parking lot, but fine for the kids.The rooms are not very soundproof and you can hear people walking by your room (I can only imagine what the rooms by the pool were like), however, with the A/C on, it does dull out a lot of the noise.The breakfast is from 7-9 only. Would have preferred at least a 6:30 am start. It is VERY basic. Thin white bread, doughnuts, hard boiled eggs, fruit loops and corn flakes. I know it is a continental breakfast, but would have liked to have seen them change it up a bit with maybe muffins, croissants, bagels, etc. Regardless, most places don't have a breakfast, so it is better than nothing.The wifi is terrible. It barely works. However, the most annoying thing was on the last day, when we woke up, the original wifi password they gave me no longer worked. I went down to the lobby to get a new one, and that one didn't work either!The biggest perk of this place is that it is VERY close to Disneyland. You cannot really get closer, so that was great.I think with a few minor changes (make sure pool towels are regularly stocked, improve wifi, change variety of breakfasts, etc) it could make the experience completely different.",Neutral
MoreMore,Neutral
"This is a relatively nice, smaller sized motel in a not-touristy area. I'm sure great for families of students attending SDSU, but not a place I'd really recommend if you want to come for even a short vacation in San Diego. However, the staff was friendly and accommodating, and the rooms were clean and maintained. Parking lot is on the small side and the breakfast area is really, really tight. Lots of construction happening in the area, making navigating the streets a bit more difficult. You need a car to get around, walking will get you to fast food places only. Overall, an OK place for a short stop.Dear Valued Guest, hank you for your review about your recent stay at our hotel. I was pleased that our staff made your stay a pleasurable one. They truly are a large part of why we rate so highly with our guests. I am sorry you were disappointed in our location. As you mentioned, we are an excellent choice for travelers visiting SDSU, one of Californias largest universities (1 mile), or Qualcomm Stadium (2 miles), but we are also close to major freeways that can get you to many attractions, usually under 15 minutes. Regarding restaurants in the area, the staff has a list of really excellent restaurants within a mile or so of the hotel. These are not big, fancy restaurants, but many of them are very nice, including Bridges Bar Grill, only a block away from the hotel. This is one area where our dedication to customer service really shows, we try to direct our guests to local places that we love ourselves.You mentioned the construction, it is true, our neighborhood is going through some major changes that we are very excited about. New commercial and housing buildings are sprouting up, they will bring new energy to our area.It is sometimes a challenge to set the right expectations for our guests. I think we do a pretty good job on our website, and the majority of our guests have written honest reviews about their experience with us, what makes us standout from the rest and why they rate us so highly on TripAdvisor. Our hotel is a modest AAA 2-diamond property, with amenities and prices that reflect that rating. We believe it is well located, friendly and very clean. We make sure that the grounds are lush and well kept, we never charge for parking, internet, breakfast or movies.We appreciate the time you took to review your stay with us. We do hope to see you again soon.Yours in Hospitality,* Book Direct with Us - For the Best Service, Selection, and Value! * Yours in Hospitality, Len General ManagerBest Western Lamplighter Inn Suites at SDSUVisit our Hotel Website or Call Us at (800) 545-0778",Neutral
"Stayed for 3 nights in a two bed double room with my wife and son. The room had a musty smell, and the beds were the smallest I've ever had in a USA hotel...it was clean though, if old, and the bathroom was very big for the size of the room. However, I ended up paying over 200 a night, which even in San Francisco is a crazy amount for what is essentially just an old motel.On the plus side, the staff were friendly, and it's located in a nice, safe feeling area, just round the corner from a great shopping and eating street on Union St in Cow Hollow, which I'd highly recommend.It is what it is....if you can get a good rate then great, if not I'd shop around.",Neutral
"You would hope that since they have done this two times prior that they would take points from the neighboring villas. Rooms and room sizes aside (fantastic!) the service at this resort in VERY under par so far. We prebooked pool chairs over a month prior and they messed those up. Pool service is essentially none existent.... even when they say theyll send someone. Other then having pre booked chairs at the pool so you dont need to guard some seats at 7:00am dont expect - your money to go further then that. No extra service or help. Actually we had to change chairs 3 times day one as per their screw up. Room service. Also SO SLOW. Over 1 hour for coffee pancakes and bacon. Hoping that everything starts to click. 10 Years coming to the Westin Maui villas and unfortunately not up to the quality yet. Aloha Brittany A,Mahalo for your gift of feedback. Please be inspired to reach out to a Guest Services Manager on Duty should you want to discuss your concerns further. We regret that we were unable to meet your expectations so far, but hope that we may turn it around so you leave us refreshed and renewed.Happy New Year!",Neutral
"Very very conveniently located to Honda Center, Anaheim stadium, restaurants, Starbucks. Nice safe area. Our room was overlooking pool and noise echoed in our room until 10PM. Halls were loud with people talking. By the number of kids present it's obviously a popular place for Disney goers. So it is what it is. Rooms were old and need of updating. I'm sure they get more than their fair share of abuse. But not terrible by any means. Nice to have a kitchenette. And the AM breakfast buffet was good.",Neutral
"We stayed at this property for one night pre-cruise. I selected this property as I am Marriott Platinum, and it did not seem too far to walk to some of the attractions for our day in the city - and for less than another Marriott closer to the cruise pier. I'm not certain it was 100 the best decision.Yes, it is about a mile walk to the market - not too bad. We are walkers, so that is and was not an issue. In hindsight, it was raining significantly the entire day we were in the city. We were prepared for it so definitely not a challenge. What I realized, though, is the next morning after we had breakfast, it was really nice out and we wanted to go back to the market. We had to plan for that as it was about a 30 minute RT walk. Again - great exercise, but really would have been nice to enjoy the market for longer first thing in the morning and to walk along the water... The other thing to note is - that this property is located RIGHT NEXT TO the highway. So you will see and hear the rush hour traffic. The windows in the room did well with blocking out a lot of the noise and we were not kept awake by the traffic noise.We arrived around 10:00am, and our room was not ready. Wasn't fully expecting it to - you just never know. I was told it would be a few hours for my reserved room to be ready and it was at that time that I asked if there were any rooms available for a complimentary upgrade as I am platinum. We were told no - they were not available either. We waited about an hour for our room, but we had already left for our sightseeing after dropping our luggage. Honestly, I don't think that the room we received was a true upgrade but for one night it doesn't really matter.The lobby is inviting, textiles seem updated and the bar and restaurant are all right there. The restaurant does offer happy hour specials on select beverages and appetizers. Once we did return to check into our room, it was simply ok. It was NOT the as listed on the Marriott website Category 7 experience that we were expecting. It felt more like we were in a Days Inn. The kitchen gave us what we needed - a small refrigerator but the plates and utensils were paper and plastic I wasn't expecting that. And when we went to use one of the utensil combo packs, one of them was opened with the fork removed. Tossed that and we just used a fork and spoon from the unopened pack. The bed was comfortable and we slept just fine. Closet was super small didn't bother to put much in it - it would have been a hassle. Bathroom shower was really great with fabulous water pressure and we did not experience any fluctuation in the temperature. I did ask for a blanket to be in my room upon arrival via the Marriott app, and I didn't realize until crawling into bed that it was not delivered. So I got onto the app again, and after a few attempts was able to connect with someone - simply because I couldn't reach anyone on the phone. They did show up after about 45 minutes... But instead of a blanket, they brought an entire bed set - comforter, sheets and pillows. I was too tired to care at that point and just took it all. I used the 2nd comforter just to get to sleep, and tossed it off when I got overly hot. But I thought it was strange that the hotel didn't have any blankets Kind of them to deliver me something though!Breakfast was very busy. It is definitely a large buffet and will get you by. Scrambled eggs, bacon, sausage, waffles, fruits, oatmeal. Food was fresh and replenished regularly. It definitely worked for our needs. Because we were out in the rain all day and wanted to get back to the hotel to rest for a bit, we did decide to not go out for dinner and take advantage of the hotel restaurant. We sat in the bar area right next to the warm fireplace - fabulous! I had the chicken entree my husband the burger. Food was good portions were large, and our bartender / waiter was kind and helpful.The Uber ride from this hotel to the cruise pier was about 25. Overall, I'm not sure if the varying cost difference to stay at this property vs. a full-service Marriott was entirely worth it. This hotel does need some updating for sure! Totally not a category 7. For the additional money for the Uber ride, and not having access to the concierge lounge for breakfast as well as evening happy hour - having to pay for dinner and the taxi ride would have leveled out the additional cost to stay at the full-service property. Overall, the staff was kind and gracious, the hotel was clean and accommodating, just dated and out of the way a bit. Would I stay here again Probably not but it did meet our needs for the one night stay.I appreciate you taking the time to write a thoughtful review -- it was a pleasure hosting you prior to your cruise. I'm glad we could provide a comfortable place for you to rest while you explored the city during your short stay. That said, it's a shame your room didn't meet your expectations. We're always happy to provide extra plates and cutlery should you require them. As for the bed set, I'm sorry about the confusion. You should have been brought and blanket, and I apologize that wasn't the case. All in all, thank you very much for leaving a review. The team and I hope to welcome you back again one day. -Frank F., General Manager",Neutral
"Can't give a bad review or a good review as there was absolutely nothing out of the ordinary. Being a diamond member there wasn't an upgrade offered, and my preference was to be far away from the elevator but was placed next to it. There was no noise however even though the hotel was full of Mary Kay ladies. Breakfast was crowded but services were fine, food was fresh. Room was clean but no special furniture or comforts and a bit old but nothing to complain about. I wasn't impressed or distressed... Dear Valued Guest,Thank you for taking the time to us know about your stay. Our property is moving forward with additional renovations this year that I believe will give a bright and fresher look. We hope you will back soon to see our updates.",Neutral
"I was there for two nights. The room was clean and the staff was friendly enough. The bed was comfortable and everything worked well enough. I was disappointed that you had to go to the bar to get ice and, in the evening, things can get a little loud with the patrons at the bar. Overall, I was satisfied with my accommodations, but I can't say I would stay there again for my next SD getaway. I'm not poo-pooing the place, it just wasn't for me.Thanks for the honest review. In the future you can call the front desk or bar and ask them to bring you ice, that was the thought process on not putting an ice machine on our little property. your feedback will better serve us to inform our guests that we are willing to bring ice to our guests.",Neutral
"After a substantial remodel in the lobby and front entry area, one would expect other amenities to match. Unfortunately this hotel seems to be slipping a bit. I've stayed at this hotel a couple dozen times and have experienced dated but comfortable rooms, very comfy beds and pillows and usually fully functioning amenities such as wifi, refrigerator and heat/AC. This trip the water temp was hot to very hot to scalding from both cold and hot water taps. The cold eventually would cool to a usable temperature. As many times as i've stayed here I'd never experienced that. Something definitely wrong somewhere. Also this is the second time the AC failed in the room. With outside temps into the 90's and very humid, my last night in this room was like a sauna. When I checked out the temp in the room was more than 80 degrees. The clerk at the desk said they'd experienced a 'failure' and they comped my parking...okay..nice but not quite the same thing. I've been staying more at Marriott properties in the area this year and will likely return as I've never remotely experienced anything like the above at the Fairfield or Courtyard.",Neutral
we checked in around 8pm room air conditioner was not turned on room had an odor ref was unplugged we had to figure out where the socket was cant dry your hair and keep ref plugged at the same time no microwave in room or convenient place to use it in lobby,Neutral
"The Comfort Inn is conveniently located right on Route 1, perfect for any coastal trip. It was clean enough but definitely in need of renovations. The staff was friendly and the free breakfast was decent.Dear Nancy B., Thank you for taking the time to write an online survey, we value your input. We are glad you enjoyed our location and hope you come stay with us again soon! Sincerely, Cassandra George Assistant Manager Comfort Inn Humboldt Bay (707)444-2019",Neutral
"The check-in starts at 3pm, we got there after 7pm and there was nobody in the reception. About ten minutes later a lady showed up, checked us in and only then told us that the housekeeper had forgotten to clean our room, and she was the one doing it! And she needed half an hour to finish up!! Maybe that happened because it was Thanksgiving weekend...We were coming from a long drive that followed a long flight, but since we were also hungry we did not complain. Getting to the room there were no sheets on the beds (only on the mattresses) and no blankets. Since we started off on the wrong foot, it was hard not to notice the small details:The outlets were loose and you could not move the charger cord while charging somethig because it would fall off.We were sharing the room in four people and it got a little small with all the luggage we had.The bathroom was not the cleanest, and the way to control the temperature of the water is awful.The TV was big and looked pretty good but did not work. It was almost impossible not to accidentally hit it. I did not like the setup of the room, the position of the table and the mirror.The only pros are the free parking (unusual for the area) and the treats in the morning, like good donuts and croissants at the reception.",Neutral
"Maybe I was awe struck by the name but I expected quite a bit more. The room was a typical room, similar to a Courtyard by Marriott (no disrepect to Courtyard). I guess to be really be awe struck I would need to book a...MoreThank you for the positive comments about our service we provided and the enjoyable night sleep. We look forward to welcoming you back in the future.",Neutral
"I have been to Disneyland 14 times and have stayed someplace different every time. The Del Sol Inn was a very good price and excellent location. The breakfast was standard continental breakfast, something quick and easy to eat. I just wish they had water available at breakfast. The room was quiet and clean and the bed was very comfortable. I have nothing really to complain about. I would stay here again for the right price.",Neutral
"My Wife and 2 daughters stayed for 5 nights in early April 2012 and had booked a Family room with 2 double beds. The room turned out to be much smaller than expected (after staying in many family rooms in UK) .The beds were 3/4 size at best and with one small wardrobe and 4 hangers (1 each) we decided to book another room. To be fair the staff (whilst they could do little about the extortionate rate we had to pay for the additional room) were very helpful and understanding and this continued during the stay. There are 6 rooms on each floor of the hotel and with 36 floors and just 2 lifts there can sometimes be a wait. Breakfast was included and was basic and the breakfast room a bit to small for the number of guests the food was always hot and fresh (Omelets , Sausage patties , bagels Etc) and the staff were helpful. Even though the address is Times square you are probably a good 10 - 15 minuet walk to the centre (Red Steps) which is not really an issue as you are located about the same walk from the Hells Kitchen area which is famed for it diverse restaurants. We took out the 3 day New York pass which we found to be good vale (approx 130 pp) and gets you into all the main attractions and also includes the Water Taxi and Manhattan Cruise (Well recommended). Whilst there we saw Sister Act after buying the tickets at the TKTS booth (located under the red steps in times square). The booth opens at 10am most days for matinee shows and 3pm for evening performances. Best advice is get there early as queues can be large but in fairness do move quickly one box office opens. We paid 66 each which was much cheaper than cost of pre booking in UK. All in all I can not say it was an unpleasant stay at the hotel as New York is more about the city than the room , however I would look for something else if you are after a larger family type room.Hi Andybev123! We really appreciate your detailed feedback regarding your recent stay with us. We are glad to see you enjoyed your time here in NYC, but are disappointed that we failed to give you a Perfect stay. Although we are limited by our room sizes and breakfast congestion, we strive to overcome these deficiencies with excellent guest service and memorable experiences. We understand and respect your needs when traveling but hope you will consider staying with us again so we can prove to you that our service far outweighs our flaws. Safe travels!",Neutral
"This is a very quaint hotel with beautiful historic details centrally located on Adams street walking distance to the Capital with great restaurants and bars surrounding it. If you are with a large group it is inconvenient as the lobby is tiny and there is no place to gather, no bar, no restaurant. There is also no elevator so keep... More",Neutral
"I made the reservations on line. I chose a waterfront balcony room. Well, we were on the waterfront but we were on the first floor with a tall hedge and busily traveled boardwalk. There was a small sitting area but certainly not what I was expecting. I requested a room near one of our friends (2nd floor). We made do... More",Neutral
"Let me start off by saying that I am pretty easy to please and I don't consider a fancy hotel a necessity. I want a room that is nice and clean and comfortable. I booked this room based on all the positive reviews on Trip...MoreAloha Mark, Thank you for taking the time in sharing your experience with us. I am disappointed to hear that we did not meet your expectations. I would like to sincerely apologize for the inconveniences that you have experienced throughout your visit here at the...More",Neutral
"Chose this hotel specifically for proximity to Angel Stadium. (A man checking in at the same time asked about shuttle to stadium he wasn't happy when told the hotel didn't offer one as it is so close. Hint - check directly with hotel if something is very important to your stay.)Breakfast was included in the rate - standard fare - small dining room but take out containers were included so you could take food back to your room. The person working at breakfast was very nice and concerned that everything was OK.We stayed one night so didn't use the kitchen in our room. Room had double bed, small sofa bed, desk and one chair so it would have been difficult to comfortably eat. Walls between rooms were thin and we could hear the people in the room next door.There was a small pool which we used as we were the only ones in there. The fitness center had 3 machines - elliptical, recumbent bicycle and jogger.This hotel is due for renovation and was expensive but Anaheim hotels aren't cheap.Dear Valued Guest,Thank you for your review. I am sorry to hear that we did not live up to your expectations. Please feel free to contact me personally to discuss your stay in more detail so I know how we can turn your three into a five.Hospitably,Greg WilliamsGeneral ManagerGreg.WilliamsMarriott.com714-939-9700",Neutral
I traveled to Chapel Hill last week and stayed at this hotel. The experience overall was okay but there were some miscues. On the positive side the hotel appears to be relatively new. The rooms were very well maintained and everything was very clean and comfortable. The wifi is free and works great. The TV was new and the bed... More,Neutral
"The room had a water leak and moldy smell. No bathroom exhaust, noisy heater and poor sound proofs from noise on room above. The location of this hotel is perfect, though! You can walk from the hotel to the OTSD best restaurants and shopsThank you for being our guest! While delighted to hear you enjoyed our prime location in Old Town, Im sorry to read there was a maintenance issue in the room. Ill be looking further into this to make sure it has been fixed. In the unlikely event something like this should happen again, please let us know so we can take care of it right away. I hope this experience wont dampen your interest in staying again. If travel brings you to the area, please call us direct so we can ensure your experience matches our reputation. Regards,Ryan AguinaldoDirector of Sales and Marketing",Neutral
"Nice motel with Spanish decor. What I like the best was the people that worked there. Always friendly and helpful. What I liked the least was the bathroom. Small. Need updates. All in all, I would stay there again. Great location. Good Morning,I appreciate you taking the time to write a review about your recent stay here at the Best Western Mission Bay. It is wonderful to see that you had an enjoyable experience.Thank you so much for your compliments to our staff. Here at the Best Western, we strive to deliver superior customer care and Im glad our team members were able to do that for you.If you need anything in the future, please do not hesitate to contact me for your reservation needs. You can reach me at 619-275-5700 ext 393 or Lpradohotelpros.bizThank you again for your review,Leidy PradoFront Office Manager",Neutral
box spring look like it had better days and the mattress had a dip in the middle so when two people laid on it we ended up rolling to the middle of the bed. bathroom door was in bad shapeand the room had an old musty smellthank god I only needed it to sleep and it was only one night,Neutral
The room creeked and mad noises all night like the room was shifting.There was lot of loud stereo sounds coming from the parking lot all night long and someone kept whistleing loudly on and off my whole stay.,Neutral
"Great location, but the rooms were a bit pricey for what you got. The view of the lake is fantastic, but the rooms were sort of lack luster and the breakfast was simple and included no breakfast meats like sausage or bacon.",Neutral
"This is an average hotel. We requested a firm bed on line and during check in because of my back problem. The mattresses were broken down and NOT firm. The breakfast was minimal and the milk was past expiration. The only two things that brought this 2 night stay up to average was the great front staff and housekeeping.Thank you for taking the time to let us know about your concerns with our BRAND. I apologize for the inconvenience you experienced when at our hotel I have discussed this situation with my entire staff to ensure it is not repeated. We assure you this kind of incident is not the way we conduct business. Our goal is to provide a level of service that requires diligent attention to detail and is a matter of constant reinforcement of our hotel. Once again, we are truly sorry for the inconvenience we caused you. If there is anything else we can assist you with in the future, please don't hesitate to call. We look forward to having you as our guest in the future.Yours In Hospitality,Willis Blake DOS",Neutral
"We traveled a tremendous amount of distance by car to get to the hotel. We had an important family event in Smyrna. The hotel location is great for people coming from out of town. The stay was pretty good - the beds were comfortable. Breakfast was tasty although it would have been nice to provide turkey products for those who do not eat pork. The workout equipment was outdated and in need of repair. The manual in the room did not advertise tourist attractions.All staff were courteous. Room was nice, but doors, walls, and handles were filthy. The kitchenette needed cleaning as well. Nonetheless we were quite pleased with the comfort and quaintness of the room. Again, the location was phenomenal.",Neutral
"This hotel has an excellent location! It is right in the heart of the French Quater. You're surrounded by food, alcohol, and the sounds of NO. I stayed here during Essence Music Festival and I loved the convenience of being ablt to walk everywhere but the hotel itself is ehhh subpar. It is clean but dated. The bathroom door actually came off and it took maitenance 2 days to come and fix it.",Neutral
"Just what you paid for, its a clean hotel. It has enough parking lot for everyone. And its close from most of the important stuff in San Diego. The rooms are not big , but enough to hold a small family",Neutral
"I booked this hotel last minute through a 3rd party site and paid about 75 less than advertised. However, I still thought it was overpriced for the cleanliness and maintenance of the property.I did call the hotel the day before to see if they would meet the online price or if they'd offer a different last minute discount. The girl in reservations couldn't have cared less about why I was visiting or anything I had to say. She was very obviously reading off a script and refused to break it (not even to gain relationship with a potential guest). I questioned even booking because of her, but decided not to let one person sour my opinion of the business. Good:The location is fantastic for touristy things. Just a couple blocks from Pier 41 and 39. Easy walk to Alcatraz ferry. Convenient to many public transport lines.When I came in to check in, a gentleman welcomed me right away and made sure I was in the correct line. The room was very spacious. Though it was just me, they put me in a room with 2 double beds. There was ample space around all the furniture to move around. There was a mini fridge, Keurig (with coffee, cream, tea, decaf, etc), and bottled water. There was a fold down seat in the shower which would be a great amenity for someone who has a hard time standing long enough to shower. The TV was huge and they provided a great cheat sheet on how to use it. The hotel provided coupons for local restaurants. Very cute nautical decorations. The seagull pillows were adorable. Not so good:Cleaning was only okay. There was trash on the floor, hair in the shower, and rust from a leaking toilet that easily wiped off. It was loud, but I'm not sure what from. There was a banging, almost construction noise that would happen fairly often day and night. I was able to sleep through it. None of the staff knew much about the area other than the handful of places they all pushed. There was a very rough around the edges feel with peeling paint, damaged wallpaper, etc.There was no mattress cover. There was just a thin protector on top of the mattress and then the sheet. This seems odd for a hotel.The provided shampoo and conditioner did not work well. To be fair, I did not make the hotel aware of my dissatisfaction with any of these items during my stay thus not providing an opportunity to fix anything. I would stay here again for 1 or 2 nights. It was comfortable and conveniently located. Dear greenbeanjean26,Thank you for such a detailed review of your experience while staying at Hotel Zephyr. I am truly embarrassed by having missed some simple details of your guest room. If you have a chance, I invite you to email me directly GMhotelzephyrsf.com and share your room number or reservation details so that I can be sure I inspect and address details of the room you stayed in. We work hard to make sure we leave everyone with positive memories and would have been happy to make this right while you were with us. I am glad that you would give us a chance again in the future and hope to see you soon.",Neutral
"Stayed here for a few nights while in town for a trade show at the Cobb Galleria. This hotel has easy access to the Cobb Galleria as it is connected. The location of the hotel is about 30 minutes outside of downtown Atlanta. You will definitely need a car to get around. The hotel itself is modern and updated. It looks like the rooms have been recently renovated. The reason I gave the hotel only 3 stars is because there were a few hiccups during my stay. I don't want to get into specifics and make this whole review, a complaint. I would recommend the hotel if staying in the area for business. Other then that, I would look into downtown Atlanta.I am very sorry to hear you had a few hicups while in my hotel. I would like to hear more about them if you have the time to call me. My name is Joe Uhl and I can be reached at 770 303 3186. Thank you for the feedback!",Neutral
"You get what you pay for, you need to remember this about this hotel. You will need a car to get around. The room was older but clean. Being a motel, it was noisy with people talking outside at all hours and there was a problem with the street lamp outside not being adequately blocked by the curtains. The wifi... More",Neutral
"As another reviewer wrote a Pro - Con list, I have a similar list. We had a suite with 2 queen beds and a pullout couch. Travelling were 2 adults, a 15 yr old and a 12 yr old.Pros:1. Very large rooms2. Free wifi service3. Free daily breakfast with very good selections and omelet station4. Slightly larger than bar fridge in the rooms with coffee maker, dishwasher, utensils, plates, pots, microwave.5. Across the street from McDonald's.6. 5 min walk from QFC Market7. Across the street from Space Needle, EMP museum8. Helpful and courteous staff9. Large flat screen TV with good selection of channels.10. Free shuttle to locations within 5 min of driving11. We got a good view of the Seafair Parade as it went by the hotel.12. 6-7 min walk to several casual restaurants Cons:1. Parking is expensive, 30 USD/day (after taxes)2. You only have access to the parking lot from one of two elevators. The elevator has an entrance and a control panel on each side. You need your room key to operate it but only one side of the elevator has a sensor. 3. If you don't want to take the elevator (because there is always a long wait in the morning with people checking out and wanting to eat the free breakfast) you can't take the stairs even if you're on the 2nd floor as it is used only as an emergency exit and goes outside and not to the lobby. Also the exit door is alarmed. 4. Housekeeping didn't come clean our room until after 5 everyday which was annoying when you just want to relax if you've been out for the day.5. They only give you 1 small bottle of shampoo and conditioner unless you request more.Dear oombellaThank you for taking the time out of your schedule to complete this review regarding your recent stay at the Hyatt House Seattle Downtown. Please know that your feedback is extremely valuable to us and we will utilize your response by continuing to focus on making each and every guest experience the best it can be. We hope to be of service to you in the future.Sarah Junge",Neutral
"The room was clean, but very poky. Good location to Fisherman's Wharf and easy access to public transport. Not a lot of facilities.",Neutral
"This hotel was nice and quiet. Did not know, there was train track near by. But it was only few train passed during our stay. Best Western changed hotel classification. The Plus category are not the same as before.",Neutral
"The front desk staff were nice and friendly. The lobby is nice and clean and the concierge desk is right there to help you find places to go and things to do. The stay was a bit disappointing, I'm platinum and my preferred room is top floor away from the elevator. My room was directly across from the elevator so we heard the noise from it all night. I asked for extra towels and foam pillows, never got either. Housekeeping never made it to our room before 4:30-5 each day,so as we are coming back from a day of activities we had to go find something to do while they cleaned. The rooms are updated and nice but very small. The layout is nice but tight for a family. Next time we will stay at another property. I used 160,000 points and was expecting more. Dear Ovsurf,Thank you for taking the time to review our Hotel. I would like to apologizes for the issues you faced during your stay and not living up your expectations, especially as one of our Platinum members. we take all of our reviews seriously so that we can better serve our guests. I shared your comments with the rest of my team so that we can fix these issues moving forward.Sincerely,Eric B - Hotel Manager",Neutral
"Going to Old Town San Diego is so much fun and worth it. The reason that I didn't give this Best Western a better rating is because I've stayed at much nicer ones and there is an expectation on the Plus....but I did waffle between Aver. and Very Good. I think you can't go wrong for the location, but with that being said, the hotel is built on a hill and if you're looking for convenience in parking...be advised....yes, there's parking for an extra 15 and if the lot is full, well, be prepared to do street parking on a very steep hill and do some walking. There is valet parking for more , but after the price of the room, I didn't want to add to my bill. I didn't really mind the street parking b/c I ended up being lucky to be closer to the upper entrance...and, I'm fit and up for a little exercise, but if you're not, be prepared for that! Speaking of hills, being in the very upper part of the hotel there's a lot of outside stairs (that were beautiful in the setting), and there is a elevator, but can be a bit confusing finding your way by walking back down to the lobby. The entire hotel is broken up into different buildings, so I really don't know what the bottom part is like, but the upper blding room seemed nice when first walking in - they did a good job in decor, but to be honest (and why I didn't give it a better rating) it was pretty shabby - bathroom especially and the visual made it feel not so clean (I was one step away from laying down towels to make a pathway) and for 246.21 for a night there, I did expect a little better. I do realize it's in a prime location and that must be the rub! The lobby was very nice and I can't speak to the rooms lower down, but in peanut heaven, I think they need an upgrade! The morning coffee in the lobby wasn't anything special - it's the standard fare - fake creamers no raw sugar packets!It's such a great location...close to Coronado Island and especially to the airport if you have an early flight! It was perfect after a week at family wedding to end up there the day before flying out, was perfect! So, maybe it was very good, but I'm still giving it an average rating for the price!Thank you for your review and recommendations! Please come and see us again. We designed the decor and garden setting to match the vintage California style of Old Town. I am pleased to know there were many areas you found satisfaction in. We hope you will stay again. Please give us a call direct to get the best rates and reservation conditions. We can also work towards fulfilling any personal preferences with regards to room style and location. Enjoy your autumn and safe travels!",Neutral
"I have stayed at this hotel many times and have found it to be a good base when i am on business trips in Rancho Bernardo, CA. The hotel is located next to Webb Park. I enjoy drinking my morning coffee while walking around the park area.",Neutral
"A bit overpriced for Groveland, particularly as the rooms are in desperate need of some upgrading. The hot water handle in the shower fell off, several drawers on the dresser were missing handles, and the complimentary breakfast was forgettable at best. Don't go river rafting...More",Neutral
"Hotel was ok. Location is great - near everything. Our room was tiny, and you heard all the street noise. Breakfast was typical hotel fare, but kept clean stocked. Plenty of parking. When we came back in the afternoon, our room had not been straightened (first time this has happened to me), but housekeeping took care of it. I would stay here again, but the hotel is only good for a place to stay, so you can go see all the sites, or take care of business.",Neutral
"Don't expect anything extra. Even asking for water is a big deal. Rooms are comfortable but be careful to be away from the elevator........use express/online check in for that. Breakfast is ok. Don't get an omelet or sausage....tasted like cardboard. I should have stuck with juice, yogurt, bagels.",Neutral
"This was our first stop on a road trip from Seattle to San Francisco along the 101. The room was clean, safe and quiet. The staff was friendly and it was a good value. I would have given it higher marks except the laundry facilities were out of service and the fan in the bathroom was very noisy, likely needed... More",Neutral
